order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD197056,ID0775942452,2019-11-28,Thompson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,81.81,-37.8065393,144.9613218,25,12816.81,Spring,False,1.4274,four stars works good! no issues.,1.0
ORD458582,ID0579411839,2019-05-20,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('iStream', 1)]",7480.0,76.42,-37.8221633,144.9681243,15,6434.42,Autumn,True,0.4166,great purchase this phone arrived earlier than expected and is in near perfect condition. only slight nick on side. battery holds charge. no issues,1.0
ORD452435,ID1492169319,2019-05-02,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810.0,69.15,-37.8004426,144.96386850000005,5,8438.65,Autumn,True,2.0092,battery failure. this is phone is very quality and phone battery wad dead. i dont have option to give negative rating.,0.0
ORD278470,ID4716795768,2019-03-26,Thompson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630.0,78.79,-37.8187697,144.9534822,15,4014.29,Autumn,True,0.8824,great phone i bought this phone as a gift and they loved it. so far is been very reliable and great for everyday use. of course this is a mid level phone so i wasnt expecting premium specs. good thing is that it works everywhere in the world.,1.0
ORD381523,ID6167417955,2019-08-06,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2)]",17800.0,64.47,-37.81345200000001,144.9655908,15,15194.47,Winter,False,0.6701,i like it. best forever,1.0
ORD046694,ID0775933250,2019-10-06,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('iAssist Line', 1)]",15435.0,79.43,-37.8059149,144.95914009999996,15,13199.18,Spring,False,1.3012,bought this for my daughter when she turned 9.  she loves it!!  i especially like the calling feature since she doesn’t have a cell phone.  she loves playing music and dancing and with digico music she can play all her favorite songs ...... sometimes over and over and over again lol!,1.0
ORD484651,ID3094966843,2019-08-05,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",5535.0,66.41,-37.8045059,144.94792230000004,10,5047.91,Winter,False,0.9123,"easy to use, responds quickly, great screen brightness.",1.0
ORD420447,ID0591397296,2019-05-21,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 1)]",10620.0,63.81,-37.8214836,144.9612666,0,10683.81,Autumn,False,0.7963,lovely phone everything is as the seller described it,1.0
ORD019210,ID2935371912,2019-04-25,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750.0,67.51,-37.8249344,144.99217219999997,5,4580.01,Autumn,False,1.6845,five stars i absolutely love my new phone. this is by far the nicest phone i've ever owned,1.0
ORD099415,ID0282825799,2019-04-16,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350.0,67.19,-37.8014154,144.948467,25,15329.69,Autumn,False,1.2592,bought this for my father as he had my old candle easy for him to use,1.0
ORD452497,ID0310729981,2019-09-16,,"[('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 2), ('pearTV', 1)]",17440.0,75.52,-37.8131411,144.9391035,10,15771.52,Spring,False,,"very happy with my purchase and the condition it arrived! 7/6/17 just received my phone today! as far so good! attached are the pictures of what i received in my package, only thing not pictured was the metal tool to pop out the sim card tray. overall very pleased with what i received!",1.0
ORD004196,ID0248266241,2019-03-06,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2)]",22560.0,67.42,-37.8274983,144.9877139,10,20371.42,Autumn,False,1.8796,"best phone ever! had this phone for about 5 months iv droped it 10000000 times not a scratch!! i love eerything about it runs fast, just about the best phone ever!!!",1.0
ORD029684,ID0767743935,2019-12-07,Nickolson,"[('Candle Inferno', 2), ('iStream', 1), ('Lucent 330S', 2)]",3470.0,,-37.8046629,144.97289030000005,25,2683.22,Summer,False,1.5784,love it love it,1.0
ORD149748,ID2365009329,2019-02-13,,"[('Universe Note', 2), ('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",14140.0,95.43,-37.8028382,144.9481035,25,10700.43,Summer,True,1.0986,five stars husband is happy with this. very simple and just a phone.,1.0
ORD318604,ID0711358362,2019-10-04,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675.0,77.6,-37.807193,144.9582795,10,4285.1,Spring,False,1.1594,digico the best no comment at this time,1.0
ORD226869,ID5668043860,2019-09-06,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2), ('iStream', 2), ('Olivia x460', 2)]",8430.0,85.87,-37.7999953,145.0149822,15,7251.37,Spring,False,2.0632,works awesome love,1.0
ORD263472,ID2583477003,2019-05-14,Bakers,"[('Thunder line', 1), ('iStream', 1), ('Universe Note', 1), ('Toshika 750', 1)]",10100.0,63.83,-37.8103816,144.9898444,10,9153.83,Autumn,False,0.4758,five stars good product,
ORD469363,ID0248746945,2019-12-06,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('Universe Note', 2)]",26890.0,84.53,-37.823082,144.99159469999995,5,25630.03,Summer,True,1.4914,"i am disappointed that i spent the money on this when i got this phone in, it was slow and wouldn't run apps. i am disappointed that i spent the money on this.",0.0
ORD043576,ID0650268095,2019-02-08,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330.0,70.12,-37.8150666,144.9747849,10,16567.12,Summer,False,0.6051,"love at first sight... now that all the glitches are worked out, it's amazing!!! super fast, and beautiful screen.",
ORD336985,ID0370241607,2019-12-23,,"[('Toshika 750', 1), ('Universe Note', 2), ('Olivia x460', 1)]",12445.0,90.98,-37.8000279,144.97044330000003,10,11291.48,Summer,True,2.0683,will break i've had this for a few months now for my son never been dropped broke or anyting and already doesn't work and don't replacement for it the only 3 months old and no warranty don't buy this,0.0
ORD271229,ID1982447711,2019-04-18,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('Thunder line', 2)]",19910.0,80.79,-37.8160111,145.0057554,25,15013.29,Autumn,True,1.1423,"totally worth it very impressive honestly when i bought the phone i was so nervous because of the pricing but totally worth the money i spent . perfect condition, it hontesly looks so new . and i love it",
ORD451016,ID1458422303,2019-06-13,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,67.65,-37.8188443,145.0068388,15,11194.15,Winter,False,1.4184,"fast delivery great product,fast delivery",1.0
ORD169850,ID0377544593,2019-03-23,,"[('Toshika 750', 1), ('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",27010.0,61.55,-37.817879100000006,144.9463126,10,24370.55,Autumn,True,0.5833,scam! my son purchased this only to find out it had been stolen and was unusable,0.0
ORD454960,ID6167441047,2019-03-16,Nickolson,"[('pearTV', 1), ('Olivia x460', 1), ('Thunder line', 2)]",11895.0,66.45,-37.8112673,144.9617174,10,10771.95,Autumn,False,1.0677,"five stars nice, perfectly operating phone for good price. thanks!",1.0
ORD145073,ID0711369897,2019-03-03,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Alcon 10', 2)]",23530.0,66.96,-37.8064734,144.95921330000004,15,20067.46,Autumn,False,1.2716,love our little line. i don’t know what the original larger iassist can do that the line cannot do but we are pleased with our lines capabilities.,1.0
ORD287484,ID0581764017,2019-03-19,Thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820.0,65.75,-37.8047649,144.93267980000005,0,10885.75,Autumn,True,1.5416,bullshits... dnt even think about it.. garbage to the fullest.. last only 2 months,0.0
ORD350508,ID0277362806,2019-01-15,Bakers,"[('Toshika 750', 1), ('iStream', 2)]",4620.0,97.78,-37.8113448,145.00979019999997,10,4255.78,Summer,True,1.2891,four stars love it,1.0
ORD461412,ID0202736642,2019-10-19,,"[('Thunder line', 1), ('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",26860.0,81.77,-37.8050924,144.9344702,0,26941.77,Spring,False,,five stars great phone!,1.0
ORD211452,ID1283618042,2019-07-08,,"[('iAssist Line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('Thunder line', 2)]",23890.0,66.83,-37.7989545,144.95412480000005,15,20373.33,Winter,True,1.6484,"one star especially do not buy from kt corp. the phone is completely dead after 3 months, after getting really hot!!",0.0
ORD069202,ID4520380518,2019-11-29,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('pearTV', 1), ('iAssist Line', 2)]",12845.0,102.9,-37.8116841,144.956303,10,11663.4,Spring,True,0.8195,picture quality and speed this phone takes excellent pictures and the speed is unbeatable. better than my home computer.,1.0
ORD243235,ID0728165909,2019-12-14,Bakers,"[('Universe Note', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",27250.0,67.33,-37.8125337,145.0130815,25,20504.83,Summer,False,1.595,one star the convoy 3 did not meet my expectations. it broke within 2 weeks.,0.0
ORD031404,ID6221319977,2019-12-01,,"[('pearTV', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",28340.0,80.65,-37.8090028,144.98386630000005,5,27003.65,Summer,True,,"falsa desorción el vendedor dice que sirve para las 3 empresas telefónicas en venezuela y es falso! le envié uno a mi papá y en digital le dijeron que no sirve porque solo tiene 2 bandas abiertas , perdí mi dinero !!!",0.0
ORD400541,ID6167413273,2019-07-06,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",15850.0,,-37.8151079,144.9605892,15,13538.99,Winter,False,0.8785,four stars father in law can hear it and he's liking it so far,1.0
ORD271734,ID0131213185,2019-08-26,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",14925.0,65.16,-37.8133061,144.9603376,0,14990.16,Winter,False,1.0015,great buy the phone was in amazing condition. the battery is also in impressive condition and holds its charge well. my mom loves her new phone.,1.0
ORD129105,ID0356083568,2019-06-30,Bakers,"[('iAssist Line', 1), ('Thunder line', 2)]",6585.0,62.11,-37.8104145,144.995982,15,5659.36,Winter,False,0.0807,worth the money this phone is amazing!! the camera on this phone is also something that's far surpasses any other phone i've ever had,1.0
ORD139775,ID0634783955,2019-05-02,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900.0,65.0,-37.8133334,144.9375814,0,6965.0,Autumn,False,0.8376,love the screen size. using in south america and it works great....,1.0
ORD265441,ID3153810244,2019-10-05,Nickolson,"[('iAssist Line', 2), ('pearTV', 1), ('Lucent 330S', 1)]",,89.4,-37.80870529999999,144.9615687,25,,Spring,True,1.3057,extremely poor battery life and screen response this phone did not function properly out of box. downloaded software update which did not correct problems with battery life or screen function (screen not responded to touch).,0.0
ORD269612,ID6167229079,2019-10-23,,"[('iStream', 1), ('Olivia x460', 2), ('Alcon 10', 2), ('pearTV', 1)]",26810.0,104.7,-37.8211013,144.95527090000004,10,24233.7,Spring,True,,"great gift got it for my mom on gold day. she is not a heavy user but does text, video calling. she loves the phone. came out to $80 after the deal which was a steal.",1.0
ORD354053,ID1982309206,2019-02-04,Bakers,"[('Alcon 10', 2), ('Thunder line', 1)]",20080.0,94.71,-37.8013785,144.991641,10,18166.71,Summer,True,1.0099,five stars very nice,1.0
ORD404037,ID5402876532,2019-02-17,,"[('Thunder line', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",6020.0,72.15,-37.8209896,144.97719630000003,15,5189.15,Summer,False,,"the price is very reasonable and very happy with delivery time i bought this phone for a friend and he really likes it, he says it is easy to use and has everything he needs.",1.0
ORD159258,ID0312718321,2019-09-11,Thompson,"[('Thunder line', 1), ('iStream', 2)]",2480.0,108.33,-37.8033086,144.9615678,0,2588.33,Spring,True,1.647,my fav i enjoy it so much.,1.0
ORD257852,ID0260906811,2019-07-06,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910.0,84.79,-37.8213165,145.01227419999995,10,6303.79,Winter,True,1.9581,"setup was easy. phone was in new condition, with accessories. setup was easy.",1.0
ORD475097,ID0531390695,2019-03-03,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,,-37.82428710000001,144.95049880000005,0,19212.38,Autumn,True,1.3275,great phone. great phone. just be aware this is the chinese version.,1.0
ORD091749,ID1479905320,2019-09-23,,"[('Olivia x460', 2), ('Lucent 330S', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",8560.0,79.06,-37.8206373,144.95686659999996,25,6499.06,Spring,False,,"looks good everything is fine, phone works perfectly. would recommend to everyone",1.0
ORD074276,ID2266563661,2019-05-21,,"[('pearTV', 1), ('Alcon 10', 1)]",15260.0,79.02,-37.808443,144.9550389,5,14576.02,Autumn,True,0.8444,five stars great phone and on time delivery,1.0
ORD159421,ID1140238747,2019-04-20,Bakers,"[('Universe Note', 1), ('iAssist Line', 1)]",5675.0,,-37.8023505,145.00956019999995,15,4878.09,Autumn,False,1.5207,not a good buy. this phone only lasted a month! piece of crap!!,0.0
ORD372180,ID1833110269,2019-02-05,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2), ('Olivia x460', 1)]",12575.0,86.63,-37.8180945,144.9650143,5,12032.88,Summer,True,0.4028,nice phone. worked as advertised. facial recognition doesn’t work in the dark.,1.0
ORD244602,ID0387266443,2019-05-29,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",10350.0,79.31,-37.8113027,144.9546005,10,9394.31,Autumn,True,0.6797,easy to use and the hd is awesome. the simplicity as well as the easy to follow directions to set it up is great. it does everything i want it to do.,1.0
ORD304477,ID3121574833,2019-12-27,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,91.37,-37.8042237,144.9968882,15,4264.87,Summer,True,0.6589,"... phone for a couple weeks now and i've really enjoyed having it i've had this phone for a couple weeks now and i've really enjoyed having it. it works well and i've loved having the stylus. great phone, i recommend it.",1.0
ORD312027,ID5727168127,2019-08-31,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",14010.0,65.11,-37.8241762,144.98208380000003,5,13374.61,Winter,True,1.2651,wanted a cheap tablet to read books and comics. i found the lack of apps to be disappointing. it seems the tabelt is designed to make one buy books from digico or to buy apps.,0.0
ORD177058,ID0758610654,2019-06-05,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2)]",9240.0,52.14,-37.8214743,144.9456271,0,9292.14,Winter,False,0.9879,0.5 worst phone,0.0
ORD404425,ID0202498972,2019-05-25,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('Universe Note', 1)]",17710.0,87.17,-37.8008906,144.9194911,10,16026.17,Autumn,True,2.7574,five stars love my new phone takes amazing pictures battery life is long lasting and works perfectly with straight talk 😊,1.0
ORD426541,ID5884356159,2019-06-07,Thompson,"[('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",10305.0,72.04,-37.8240812,144.93533090000003,25,7800.79,Winter,False,1.6365,beautiful nice phone very happy with it great phone great price nice and sleek,1.0
ORD262102,ID5058108348,2019-10-25,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 1)]",12355.0,98.57,-37.8230196,144.9686669,0,12453.57,Spring,True,0.4986,"five stars great and fast phone, works flawlessly, no issues at all. black friday price drop deal was awesome, highly recommended.",1.0
ORD479322,ID5957906905,2019-03-10,,"[('Universe Note', 2), ('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 2)]",29400.0,70.73,-37.8013766,144.9743451,10,26530.73,Autumn,False,,"almost worth the money good phone, too pricey.",1.0
ORD231879,ID3215106482,2019-05-04,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 2)]",9350.0,65.42,-37.8089549,144.9499068,15,8012.92,Autumn,False,0.4833,excellent love it,1.0
ORD141021,ID0250933628,2019-12-16,Bakers,"[('Thunder line', 1), ('iAssist Line', 1), ('pearTV', 2)]",17025.0,84.05,-37.8248651,145.00733300000005,15,14555.3,Summer,False,1.9677,"the best seller and fast delivery one of the best olivia phone,very affordable too!!!",1.0
