order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD043184,ID0777786795,2019-01-06,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('iStream', 1)]",6920,93.66,-37.8055875,144.9536203,5,6667.66,Summer,True,1.5135,"good overall. do not need it, im sending it back.",True
ORD289351,ID5694419768,2019-03-08,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",10770,64.45,-37.8118378,144.9733504,25,8141.95,Autumn,False,0.8231,love it!,True
ORD109958,ID0493053630,2019-02-20,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('pearTV', 1)]",20935,74.07,-37.8038474,144.9879446,5,19962.32,Summer,False,0.9377,five stars excellent product!!,False
ORD375135,ID0767747295,2019-09-11,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('iStream', 2)]",19430,86.18,-37.8012711,144.9741407,25,14658.68,Spring,False,1.9702,average screen went black once but manged to restart it then it was ok some apps crashed at first a couple of times better after latest update,True
ORD032187,ID1148837660,2019-10-02,Bakers,"[('Universe Note', 2), ('pearTV', 1), ('iStream', 1), ('Toshika 750', 2)]",22000,92.91,-37.8007265,144.9843237,25,16592.91,Spring,True,1.409,phone is not as advertised i purchased this phone because it was advertised as 'unlocked'. it is not unlocked - it's locked to sprint. so frustrating and such a disappointment. horrible buying experience.,False
ORD192251,ID0168404084,2019-14-10,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('pearTV', 2)]",15500,104.34,-37.8117735,144.9613434,25,11729.34,Spring,True,1.0476,still learning about the thunder show but so far we love it. my 9 year old loves to cook and especially with his aunt that lives out of state and now he can connect with her and they cook together.,True
ORD407504,ID6167265883,2019-12-21,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,74.53,-37.81156729999999,144.9648796,5,20357.03,Summer,True,0.8836,"one of the few companies that still has originality, great job toshika! super awesome interface. performance is on point. design and screen are also one of the best you can find in the market, future looking (silver) design and super bright display. lastly, battery is great too!",True
ORD256900,ID1560149526,2019-12-06,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Olivia x460', 1), ('Thunder line', 2)]",12785,74.56,-37.8159859,144.9371794,15,10941.81,Summer,False,0.9446,they are perfect. they are perfect.,True
ORD278319,ID0343337615,2019-08-07,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('iStream', 2), ('Universe Note', 1)]",18700,72.96,-37.8003684,144.967071,5,17837.96,Winter,False,2.0406,"love the camera is hard to find a good phone worth a good camera without spending a stupid amount of money. but this affordable and exceeds my expectations, even beyond the camera.",True
ORD443663,ID0560986785,2019-06-27,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('pearTV', 1), ('Candle Inferno', 2)]",20440,49.39,-37.8201633,144.94280759999995,10,18445.39,Winter,False,0.9141,"spontaneous re-boot problems worked great, for about 6 months, then started spontaneous re-boots. today, at about 11 months, it died completely.",False
ORD404276,ID1492169260,2019-15-02,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350,104.69,-37.8004515,144.96398159999995,10,20219.69,Summer,True,2.0158,five stars it's a really good cell phone. the delivery time was great.,True
ORD311013,ID0092138359,2019-07-01,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('iStream', 1), ('iAssist Line', 1)]",8285,63.69,-37.8185297,144.94844840000005,25,6277.44,Winter,False,0.6631,perfect perfect,True
ORD280598,ID4875110388,2019-01-25,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",11250,75.9,-37.8017943,144.94938390000004,10,10200.9,Summer,False,2.3973,nice value a great value for a really good phone.,True
ORD391885,ID0294629931,2019-04-07,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('iStream', 2)]",9380,78.05,-37.8166574,144.97123190000005,15,8051.05,Autumn,True,0.2615,awesome i got this phone for presenting it to my dad. i highly recommend you guys to go for lumia phone's if you are looking a phone for durability. if it accidentally falls from your hand i am sure it can withstand the impact pressure when compared to olivia.,True
ORD374863,ID0579510548,2019-11-23,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,74.08,-37.81383320000001,144.948019,10,18146.08,Spring,False,0.1538,love it..!! love this phone..,True
ORD367968,ID0252588317,2019-01-09,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2), ('iStream', 2)]",16980,88.57,-37.8161217,144.9725398,0,7018.57,Summer,True,0.3806,"it worth the money but it has the disadvantages too the bluetooth doesn’t work well. it was some glue on the top left corner which shows it is probably opened for repair. there was no dent on it and it works well, except the bluetooth",True
ORD164691,ID2312383629,2019-07-18,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Alcon 10', 2)]",27400,77.92,-37.8111331,145.0073457,0,27477.92,Winter,True,1.0728,"best phone ever. i like google product, their android so fast camera the best of the best i am looking forward to buy pixel 3 plus if i get a chance .",True
ORD255942,ID5002594991,2019-03-02,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760,77.12,-37.81235750000001,144.9512448,15,16023.12,Autumn,True,0.3689,five stars great product.,False
ORD104846,ID1833120526,2019-09-23,nickolson,"[('iAssist Line', 1), ('iStream', 1)]",2375,93.47,-37.7996794,144.95494330000002,0,2468.47,Spring,True,1.6037,no renewed... defective there are many dead spots on the display. it was not that bad at first but progressively got worse so i took to the pear store. they said it would cost $250 to fix it. should of just bought a new phone from the pear store. live and learn.,False
ORD062223,ID0103114342,2019-06-15,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('iStream', 1)]",5460,76.89,-37.8125676,144.95607980000003,15,4717.89,Winter,True,0.7925,None,True
ORD125948,ID1463620399,2019-08-29,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Olivia x460', 1)]",4880,64.36,-37.81700170000001,145.0049113,10,9338.86,Winter,True,1.1544,no portuguese option very disappointed that portuguese cannot be chosen as a language on the phone. this phone was intended for a brazilian user who now can't use the phone. most electronics now-a-days have this option; very surprised this one does not. attempted to return item and seller is unresponsive. very unprofessional.,False
ORD384967,ID0844490705,2019-02-08,Thompson,"[('Thunder line', 2), ('Universe Note', 2)]",11260,94.12,-37.820764,144.9487046,25,8539.12,Summer,True,0.9121,"bought a refurb, and its works just as my new ones i bought prior! came in original packaging as well!",True
ORD259484,ID2705192019,2019-09-11,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",4315,57.6,-37.8220093,144.96989219999998,15,3725.35,Spring,False,0.3813,olivia universe s7 edge i am marlon iassistnder mejia i went to find my package in fedex you can write that my man is marlon iassistnder mejia,False
ORD349488,ID2141904206,04-05-2019,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Thunder line', 1)]",10080,82.59,-37.802981,144.9359376,15,8650.59,Autumn,True,1.4569,"exceeded my expectations ! for a refurbished phone,you couldn't tell. i was really impressed overall about the speed it got to me too.",True
ORD020729,ID0634784023,2019-04-05,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",12390,80.69,-37.8130111,144.93661630000003,25,11731.94,Autumn,True,0.92,"good deal so far certified refurbished phone; good deal so far, no scratches that i can see; phone works perfectly.",True
ORD494284,ID3983269226,2019-04-12,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 2), ('Alcon 10', 2)]",41340,81.13,-37.8208208,144.9883625,25,18664.49,Autumn,True,1.3479,would have gotten 5 stars if the battery cover was ... would have gotten 5 stars if the battery cover was easier to remove. not that you should have to access the battery cover hardly ever.,True
ORD014488,ID0591430562,2019-10-02,Nickolson,"[('Universe Note', 2), ('Thunder line', 2)]",11260,95.33,-37.8174124,144.96759,10,10229.33,Spring,True,0.2169,"awesome phone, awesome customer support awesome phone, awesome customer support! i ordered this phone for my husband, it is as advertised, looks and works perfect! i would recommend this company to anyone!!!",True
ORD352284,ID1725216333,2019-04-17,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 1), ('Thunder line', 2)]",15720,68.58,-37.8010997,144.9607876,0,16648.58,Autumn,False,1.7651,"great experience i had shattered my old phone's screen and decided to go for this one. my experiemce was excellent! the phone arrived quickly and in excellent condition, works great, the seller was very attentive and responsive, i had a great experience. would definitely recommend!",True
ORD398263,ID3212035129,2019-08-29,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",10585,59.14,-37.80878679999999,144.9485122,5,10114.89,Winter,True,0.4509,"did not hold the battery charge the ipod would not hold the battery charge , i returned it",True
ORD222144,ID0122752291,2019-10-22,bakers,"[('Thunder line', 1), ('pearTV', 2), ('Universe Note', 1)]",18250,76.04,-37.8147157,144.94008390000005,5,17413.54,Spring,False,0.655,not completely refurbished. this phone was supposed to have been completely refurbished. phone showed up with a huge deep scratch on the middle of the screen. also had sticky residue all over it. will not be a repeat customer.,True
ORD130642,ID0060096380,2019-11-18,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,102.54,-37.818893,144.9813747,0,9172.54,autumn,True,1.0403,perfect best phone ever,True
ORD218014,ID3199584808,2019-09-25,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('Universe Note', 2), ('Thunder line', 2)]",35470,104.43,-37.8080323,144.9686639,5,33800.93,Spring,True,0.7926,best quality very. nice. phone. work. work. great on metropcs,True
ORD042610,ID0746912630,2019-05-08,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1), ('pearTV', 1)]",16270,70.34,-37.8256025,144.98457230000002,10,14713.34,Autumn,False,0.9121,unlocked definitely not i had to return the 256gb gold unlocked phone. it was definitely not unlocked and had few scratches on the back. not to noticeable but just couldn’t get it connected with my service.,True
ORD315849,ID2935371918,2019-04-05,Bakers,"[('iAssist Line', 1), ('Universe Note', 1), ('Thunder line', 1), ('Olivia x460', 1)]",9080,67.98,-37.8249261,144.992099,15,7785.98,Autumn,True,1.6846,one star had to return it. the phone that i was sent would not connect to the at&t network.,True
ORD469830,ID3215192023,2019-08-10,Thompson,"[('Thunder line', 2), ('iAssist Line', 1)]",6585,65.77,-37.8078839,144.9497582,5,6321.52,Winter,False,0.5832,"great phone love the size, but this one sellers to stall",True
ORD449437,ID0060095436,2019-08-12,Bakers,"[('iStream', 1), ('Lucent 330S', 2), ('pearTV', 2), ('Universe Note', 2)]",22130,83.49,-37.8245104,144.9887313,5,21106.99,Winter,True,1.7138,five stars great item for a great price.,True
ORD416953,ID3810637325,2019-12-03,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('pearTV', 1)]",25440,75.02,-37.8209574,144.9428011,5,20962.89,Summer,False,0.9956,great phone great phone no problems at all great price the phone is like new,True
ORD320126,ID0282825790,2019-05-12,Thompson,"[('Universe Note', 2), ('Toshika 750', 1)]",11220,67.08,-37.8022175,144.9507993,15,9604.08,Autumn,False,1.2093,best phone ever nothing but flying star's for me here i had a ss6 had for years now it's dosent work any more so i got an s7edge and i always wanted one good to see that their just ass good as always i love you olivia always will loyal to the end,True
ORD395655,ID0317729593,2019-01-19,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",11990,93.57,-37.80937760000001,144.9564824,15,10285.07,Summer,True,0.9055,love love love wonderful phone. enjoying it very much,True
ORD193104,ID0127588852,2019-01-30,Thompson,"[('Thunder line', 2), ('Alcon 10', 1)]",25755,80.18,-37.800242,144.943345,10,12059.18,Summer,False,1.422,easy to set-up!  i am enjoying the added video choices for my television.,True
ORD274127,ID1404219800,2019-05-05,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('iStream', 2), ('iAssist Line', 2)]",11920,62.91,-37.802419,144.99178,15,10194.91,winter,True,0.8964,two stars the speaker button on the side of the phone broke about two weeks after i started using it,False
ORD273838,ID0131214954,2019-07-10,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,64.28,-37.8137832,144.9608233,0,20189.28,Winter,False,0.9359,"perfect exactly what i had hoped for. s9+, like new, hooked right up to verizon. flawless. very happy!",True
ORD495291,ID3215191991,2019-06-13,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 1)]",2605,63.98,-37.8057831,144.9520778,5,2538.73,Winter,True,0.8845,four stars would be nice if digico sold the 64gb version too.,True
ORD023202,ID2181268826,2019-07-05,Nickolson,"[('Thunder line', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",7015,66.61,-37.8082148,144.96871380000005,0,7081.61,Winter,False,1.2154,five stars the product is great im happy with my purchase.,True
ORD231189,ID1404219801,2019-07-06,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",24805,64.91,-37.8025023,144.9923117,0,24869.91,Winter,False,0.8728,good choice very good product. screen protector need to be bought additionally,True
ORD072554,ID6231506324,2019-11-19,Nickolson,"[('iAssist Line', 2), ('pearTV', 2)]",17070,98.22,-37.82426020000001,144.9700627,15,14607.72,spring,True,0.6322,excellent excellent product,True
ORD448360,ID0714861714,2019-09-29,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('iStream', 2)]",17510,81.62,-37.8229843,144.98898359999995,15,14965.12,Spring,False,1.5467,five stars love it!,True
ORD186553,ID4887670701,2019-03-24,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",14305,81.42,-37.8218553,144.9359347,15,12240.67,Autumn,False,1.4154,quality gift for my son,True
ORD153627,ID0233315095,2019-06-10,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,69.94,-37.7998478,144.97261530000003,5,5375.69,Winter,False,2.1042,"locked, not usable. charged me for return. the device that arrived was locked and unusable. the phone is advertised as unlocked. recell accepted the return but i had to pay the $14 in shipping to correct their mistake. not a professional approach. not worth the time and effort.",False
ORD352257,ID0650272246,2019-19-05,Bakers,"[('iStream', 1), ('Candle Inferno', 1), ('Universe Note', 2), ('iAssist Line', 1)]",9705,67.1,-37.8127158,144.98161069999995,15,8316.35,Autumn,True,1.2356,it died on the 4/20/2015 i like the phone but don't like that i payed money ... it died on the 4/20/2015 i like the phone but don't like that i payed money and the cell dies this soon i have never dropped it our anything that would make it die.,False
ORD102758,ID0575524455,2019-11-13,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090,87.62,-37.8213233,144.98327769999997,0,13177.62,Spring,False,1.2447,los teléfonos vienen bloqueados buenas tardes los telefonos que me vendió están bloqueados para venezuela necesito devolverlos,False
ORD073635,ID0370751793,2019-04-11,Bakers,"[('Olivia x460', 1), ('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",14550,66.47,-37.8156128,144.9878879,10,13161.47,Autumn,False,0.8989,best phone not complains.. best phone ever,True
ORD173357,ID4315827380,2019-08-22,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('Toshika 750', 2)]",15810,82.11,-37.8226509,144.9984341,0,15892.11,Winter,True,1.4366,amazing! wow. finally a phone design for the younger techies.,True
ORD372191,ID4283908162,2019-11-01,Nickolson,"[('Universe Note', 2), ('Thunder line', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",16580,79.11,-37.81052879999999,144.97548659999995,5,26118.61,Spring,False,1.0386,"great phone for decent price bought this for my step daughter. works great, shipped on time",True
ORD489275,ID0267350689,2019-09-18,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Lucent 330S', 1)]",8280,98.83,-37.824643,144.9720642,25,6308.83,Spring,False,0.7086,"god product, but not unlocked i bought the ""unlocked"" lumia 900, but when the product arrived it wasn't. i try to search for a un unlock code somwhere in the invoice or any paper that came with the cellphone. finally i had to buy a unlock code over the internet.",True
ORD207348,ID2249570202,2019-02-05,Bakers,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,97.35,-37.8214367,144.9986862,25,5006.1,Summer,True,1.3093,great purchase this phone was in way better condition than i thought i'd get when buying used. it was well worth the cost. so far works well and i'm happy with my purchase.,True
ORD160124,ID3189789230,2019-07-23,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",29270,71.27,-37.8019515,144.9683576,15,24950.77,Winter,False,0.7944,five stars thanks,True
ORD487131,ID0298045619,2019-07-20,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 1)]",12390,76.76,-37.8233855,144.96604399999995,0,12466.76,Winter,False,0.616,this is my second candle. love size of screen and it is super light. great camera.,True
ORD281299,ID3313210934,2019-01-23,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",11380,88.7,-37.8183603,144.96701819999996,25,2642.45,Summer,True,0.2243,"good old flagship olivia olivia never disappoints. great battery life and performance. pretty good camera, though perhaps not as good as alcon 11 pro's (but the price is much lower too).",True
ORD013256,ID5967784016,2019-06-01,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,67.54,-37.8043032,144.9673419,5,3753.54,Winter,False,1.6027,it works great for him got this flip phone for my dad. it works great for him.,True
ORD348592,ID0581750598,2019-03-26,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 2)]",23380,82.29,-37.8042012,144.9279658,5,22293.29,Autumn,True,0.6755,"five stars great phone, great deal.",True
ORD385330,ID0130015101,2019-06-23,Nickolson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,63.29,-37.8155496,144.9679983,25,8133.29,winter,False,0.3655,simply love my thunder. i hardly watch any tv at all anymore. i'm too busy listening to music. speaker is pretty goo for its size. all the fun skills really make the thunder fun for my whole family.,True
ORD413514,ID2187770690,2019-09-29,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('pearTV', 2)]",14275,77.06,144.9647411,-37.8116075,5,13638.31,Spring,False,0.8854,"this phone was a great purchase and a huge upgrade from my s6 aside from needing a few software updates, this phone was a great purchase and a huge upgrade from my s6.",True
ORD392227,ID4740822071,2019-03-04,bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('iStream', 2)]",10295,65.83,-37.8035802,144.9497658,25,7787.08,Autumn,False,1.0396,five stars excellent,True
ORD454865,ID0411688796,2019-09-15,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('pearTV', 1)]",13670,71.95,-37.8219082,144.9712269,0,13741.95,Spring,False,0.3972,5 stars! the phone came in perfect condition! doesn't even look like it's been used. thank you! ☺️,False
ORD065321,ID5424203842,2019-04-24,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",24445,65.12,-37.8228795,144.9806268,15,20843.37,Autumn,True,1.0844,damage piece don’t t buy this crap,False
ORD066481,ID6197211194,2019-10-22,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,92.11,-37.814871200000006,144.92715619999996,25,6935.86,Spring,True,1.7682,"i have been using this phone for about 2 months ... i have been using this phone for about 2 months now, i have never dropped it or damaged it in any way. now the back camera doesn't work.",False
ORD219659,ID1479905312,2019-11-30,Thompson,"[('pearTV', 1), ('Alcon 10', 2), ('Universe Note', 2)]",31110,106.35,-37.8212135,144.95571619999996,25,23438.85,Spring,True,1.2174,beautiful all the way around. the phone is in excellent condition but it doesnt come with earphones...thats ok....the touch pad is a little unsensitive...need to double tap...beautiful pics...beautiful camera results...sound quality excellent...shipping was timely....all good!!,True
ORD113927,ID0746912586,2019-05-25,Nickolson,"[('pearTV', 2), ('Thunder line', 2)]",16980,67.27,-37.8241555,144.98390569999995,5,16198.27,Autumn,False,1.4058,five stars the best phone you will ever have,True
ORD461387,ID1463620961,2019-11-27,Bakers,"[('iAssist Line', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",26670,79.89,-37.8192464,145.005678,25,6927.39,Spring,False,1.3799,"the phone works nice. but when i got the box it was ... the phone works nice. but when i got the box it was already opened, and the headset was missing from the box.",True
ORD200863,ID0245807241,2019-10-11,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,84.84,-37.79936470000001,144.95882769999997,15,20663.34,Spring,False,1.8067,"awesome phone great phone, comes packaged very well, great buy",False
ORD127021,ID6231506319,2019-11-21,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 1)]",24755,98.24,-37.8237047,144.9699591,25,18664.49,Spring,False,0.5699,"perfect condition phones this phone is in perfect condition, no dings, scrapes, or scratches. i will definitely buy from here again.",True
ORD445379,ID4544561902,2019-04-28,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2)]",12240,80.57,-37.8112864,144.9730165,15,10484.57,Autumn,True,1.1317,five stars the best phone! the camera is awesome???,True
ORD035929,ID0844496219,2019-04-22,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",22520,78.52,-37.8199985,144.9505275,0,22598.52,Autumn,True,0.8703,"good phone, easy set up the battery charges quick and stays charged. i don't have to charge it often. everything works. i just put my sim card in from my old phone, turned it on, connected it to my wifi and within 5 minutes it was working perfectly fine.",True
ORD168400,ID0589450468,2019-12-23,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",14315,74.81,-37.8097201,144.9723055,15,12242.56,Summer,False,1.0172,"excellent. reconditioned alcon 7 plus in great condition, good price and delivered on time. that’s what i want from a seller, perfect. thanks.",True
ORD033932,ID0310944926,2019-02-20,Bakers,"[('iAssist Line', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",26670,96.38,-37.8038968,145.00363159999995,15,22765.88,Summer,True,1.0034,good value super phone for the price.,True
ORD298472,ID0547586414,2019-09-07,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",4315,103.72,-37.8132223,144.98522480000003,0,4418.72,Spring,True,0.9505,"five stars excellent phone, especially for people with vision problems. everything about this phone is great!",True
ORD118984,ID1449266782,2019-08-29,Bakers,"[('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 1)]",21690,67.36,-37.8163074,144.9851272,0,21757.36,Winter,False,1.1328,"satisfied looks almost brand new! i have to buy used phones a lot, definitely happy with this one",True
ORD188501,ID0317903855,2019-03-09,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1), ('Toshika 750', 2), ('Thunder line', 1)]",21995,65.66,-37.8085408,144.9578834,10,19861.16,Autumn,False,1.0565,good the phone is working well but the battery does not last for a day.,True
ORD165923,ID0702365695,2019-31-12,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Alcon 10', 2)]",25100,93.33,-37.80637670000001,144.9411704,5,23938.33,Summer,True,0.872,good price for a good google phone. still works great and updated to android 9 automatically. excellent replacement for exact same model i left in a taxi on accident.,True
ORD460565,ID1982309202,2019-03-20,Bakers,"[('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 1), ('iStream', 1)]",11140,79.84,-37.8013327,144.991214,15,9548.84,Autumn,True,1.0271,great phone battery could last longer but everything else is tip top,True
ORD121094,ID4740822055,2019-03-20,Thompson,"[('Candle Inferno', 1), ('iStream', 1)]",580,79.76,-37.8036948,144.9497835,5,630.76,spring,True,1.0276,"prompt arrival the phone arrived promptly and had clear instructions on how to activate it. so far, i'm happy with my purchase. i will update as/if issues arise.",True
ORD225835,ID5001030277,2019-01-07,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 2)]",8950,88.28,-37.8114098,144.9520326,0,23808.28,Summer,True,0.4586,excelent!! best than i ever imagine!!,True
ORD120989,ID2288769446,2019-06-08,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2)]",22000,50.62,-37.8022904,145.0033602,15,18750.62,Winter,False,1.1166,one star it's locked and blacklisted,False
ORD409555,ID0591435153,2019-10-10,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,68.97,-37.8176985,144.9692462,15,4216.97,Winter,False,0.1033,would reccomend! the phone looks brand new- not one scratch or dent. it works fast and the battery holds great. it also was fully unlocked and arrived quickly. it came with a brand new alcon charger too!,True
ORD066588,ID6206873032,2019-08-24,nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,64.88,-37.8232501,144.95973030000005,25,7422.38,Winter,False,1.0071,"best phone ever i love the universe s7 , arrived just in time for christmas and price is very comparative",True
ORD286558,ID2936341082,2019-10-12,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 2), ('Universe Note', 2)]",13745,96.98,-37.81861170000001,144.96779809999995,10,12467.48,Spring,True,0.1542,"glad i saved a buck and went with the g6. i've had it for about a month now and it runs solid and faster than my previous blackberry keyone. camera is so-so (maybe i just dont know how to use it) but for the price, you really just can't beat it.",True
